REPORT_DATE,PLATFORM_ID,PLATFORM,PARTNER_NAME,BUYER_NAME,SOURCE,ADVERTISER_NAME,PUBLISHER,AD_ACCOUNT_ID,CAMPAIGN_ID,CAMPAIGN_NAME,CAMPAIGN_START_DATE,CAMPAIGN_END_DATE,DEVICE,AD_FORMAT,COUNTRY_DATA,COUNTRY_USE,DATA_PROVIDER_ID,LIVERAMP_SEGMENT_ID,SEGMENT_NAME,GROSS_DATA_CPM,NET_CPM,IMPRESSIONS,CLICKS,GROSS_MEDIA_SPEND,TOTAL_DATA_REVENUE_EARNED,DATA_PROVIDER_REVENUE,LIVERAMP_REVENUE,DATA_USE,DATA_TYPE,DATA_PROVIDER,REV_SHARE_PREMIUM_BASIC,CONVERSIONS,ATTRIBUTABLE_REVENUE,AOFT,SOURCE_ID,UPLOAD_DATE
30-JUN-18,394608,Doubleclick,,Nueva WalMart de Mexico S de RL de CV - DFP,,,,,437687492,,5/4/18,1/18/38,,,USA,,,1001010929,ShareThis > Food & Drink > Food > Grains & Pasta,,18.16,26,0,,0.02,0.02,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Fisher Interactive - DFP,,,,,437687972,,3/24/17,1/18/38,,,USA,,,1001010479,ShareThis > Home & Garden > Home Improvement,,0.95,27,0,,0.02,0.02,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923972,,11/1/16,1/18/38,,,USA,,,1001009269,ShareThis > Sports > Sporting Goods > Water Sports Equipment,,0.95,18,0,,0.02,0.02,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437688425,,11/1/16,1/18/38,,,USA,,,1001009109,ShareThis > Travel > Tourist Destinations > Theme Parks,,0.95,21,0,,0.02,0.02,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Fisher Interactive - DFP,,,,,460669419,,11/16/17,1/18/38,,,USA,,,1001290449,ShareThis > Home & Garden > Home Furnishings,,0.95,42,0,,0.03,0.03,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439918296,,11/1/16,1/18/38,,,USA,,,1001012119,ShareThis > Arts & Entertainment > Comics & Animation,,0.95,34,0,,0.03,0.03,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Fisher Interactive - DFP,,,,,439922091,,4/5/18,1/18/38,,,USA,,,1001011779,ShareThis > Autos & Vehicles > Trucks & Suvs > Trucks,,0.95,41,0,,0.03,0.03,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437686946,,11/1/16,1/18/38,,,USA,,,1001011479,ShareThis > Business & Industrial > Business Services > Office Supplies,,0.95,35,0,,0.03,0.03,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Adconion Spain - DFP EMEA,,,,,436975774,,5/8/18,1/18/38,,,USA,,,1001011429,ShareThis > Business & Industrial > Energy & Utilities > Electricity,,0.79,36,0,,0.03,0.03,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923348,,11/1/16,1/18/38,,,USA,,,1001010749,ShareThis > Health > Health Conditions > Ear Nose & Throat,,0.95,29,0,,0.03,0.03,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,CBC New Media Group LLC (aka WRAL) - DFP,,,,,437687990,,5/7/18,1/18/38,,,USA,,,1001010449,ShareThis > Home & Garden > Home Improvement > Roofing,,0.95,34,0,,0.03,0.03,0,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,455175803,,2/6/17,1/18/38,,,USA,,,1001266989,ShareThis > Autos and Vehicles > Vehicle Codes and Driving Laws,,0.95,37,0,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,458030229,,2/6/17,1/18/38,,,USA,,,1001266409,ShareThis > Shopping > Apparel > Women's Clothing,,0.95,38,0,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Economist 2 - DFP (XFP),,,,,436977100,,11/21/16,1/18/38,,,USA,,,1001014799,ShareThis > Shopping > Consumer Resources > Customer Services,,0.95,52,0,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Digital First Media,,,,,436976989,,5/18/18,1/18/38,,,USA,,,1001014439,ShareThis > People & Society > Social Issues & Advocacy > Green Living & Environmental Issues,,0.95,51,0,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923771,,11/1/16,1/18/38,,,USA,,,1001014329,ShareThis > People & Society > Family & Relationships > Family,,0.95,38,0,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922823,,11/1/16,1/18/38,,,USA,,,1001013049,ShareThis > Computers & Electronics > Software > Business & Productivity Software,,0.95,42,0,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Digital First Media,,,,,436975240,,3/29/18,1/18/38,,,USA,,,1001012419,ShareThis > Arts & Entertainment > Visual Art & Design > Sculpture,,0.95,54,0,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437685950,,11/1/16,1/18/38,,,USA,,,1001012349,ShareThis > Arts & Entertainment > Performing Arts > Dance,,0.95,45,0,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439920840,,11/1/16,1/18/38,,,USA,,,1001012199,ShareThis > Arts & Entertainment > Humor,,0.95,39,0,,0.04,0.03,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,477077656,,5/23/17,1/18/38,,,USA,,,1001512166,ShareThis > Interest in Social Activity > Seasonal > Summer > Travelers,,0.7,76,0,,0.05,0.04,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923717,,11/1/16,1/18/38,,,USA,,,1001014109,ShareThis > Law & Government > Legal > Family Law,,0.95,57,0,,0.05,0.04,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923495,,11/1/16,1/18/38,,,USA,,,1001013639,ShareThis > Health > Vision Care > Laser Vision Correction,,0.95,55,0,,0.05,0.04,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436973614,,11/1/16,1/18/38,,,USA,,,1001012169,ShareThis > Arts & Entertainment > Events & Listings > Film Festivals,,0.95,51,0,,0.05,0.04,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,425128346,,10/14/16,1/18/38,,,USA,,,1000903589,ShareThis > Interest from Social Activity > Political > Issue > National Security,,1.1,43,0,,0.05,0.04,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Univision - DFP,,,,,458066645,,4/26/18,1/18/38,,,USA,,,1001290609,ShareThis > Reference > Libraries & Museums,,0.95,81,0,,0.06,0.05,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,455327470,,2/6/17,1/18/38,,,USA,,,1001266359,ShareThis > Sports > Motor Sports,,0.95,66,0,,0.06,0.05,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922244,,11/1/16,1/18/38,,,USA,,,1001012579,ShareThis > Beauty & Fitness > Beauty Pageants,,0.95,58,0,,0.06,0.05,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437685959,,11/1/16,1/18/38,,,USA,,,1001011929,ShareThis > Arts & Entertainment > Online Media > Webcams & Virtual Tours,,0.95,68,0,,0.06,0.05,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975078,,11/1/16,1/18/38,,,USA,,,1001011859,ShareThis > Arts & Entertainment > Visual Art & Design > Art & Craft Supplies,,0.95,59,0,,0.06,0.05,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975672,,11/1/16,1/18/38,,,USA,,,1001011519,ShareThis > Business & Industrial > Agriculture & Forestry > Farms & Ranches,,0.95,62,0,,0.06,0.05,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437688302,,11/1/16,1/18/38,,,USA,,,1001009499,ShareThis > Shopping > Apparel > Men's Clothing,,0.95,58,0,,0.06,0.05,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,457948510,,2/19/17,1/18/38,,,USA,,,1001290649,ShareThis > Travel > Travel Agencies & Services,,0.95,73,0,,0.07,0.06,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,458066573,,2/19/17,1/18/38,,,USA,,,1001290159,ShareThis > Autos & Vehicles > Trucks & Suvs,,0.95,74,0,,0.07,0.06,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,458030235,,2/6/17,1/18/38,,,USA,,,1001266329,ShareThis > Sports > Water Sports,,0.95,74,0,,0.07,0.06,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437688398,,11/1/16,1/18/38,,,USA,,,1001015049,ShareThis > Sports > Water Sports > Swimming,,0.95,71,0,,0.07,0.06,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922334,,11/1/16,1/18/38,,,USA,,,1001011559,ShareThis > Books & Literature > Poetry,,0.95,70,0,,0.07,0.06,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Nueva WalMart de Mexico S de RL de CV - DFP,,,,,436975915,,5/8/18,1/18/38,,,USA,,,1001011289,ShareThis > Computers & Electronics > Consumer Electronics > Gadgets & Portable Electronics,,18.6,87,1,,0.07,0.06,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,460669380,,2/19/17,1/18/38,,,USA,,,1001290269,ShareThis > Business & Industrial > Business Services,,0.95,83,0,,0.08,0.07,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922145,,11/1/16,1/18/38,,,USA,,,1001012519,ShareThis > Autos & Vehicles > Vehicle Brands > Mitsubishi,,0.95,84,0,,0.08,0.07,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Economist 2 - DFP (XFP),,,,,436975126,,5/8/18,1/18/38,,,USA,,,1001012389,ShareThis > Arts & Entertainment > Visual Art & Design > Architecture,,0.95,100,0,,0.08,0.07,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439918272,,11/1/16,1/18/38,,,USA,,,1001012149,ShareThis > Arts & Entertainment > Events & Listings,,0.95,87,0,,0.08,0.07,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,The Dispatch Printing Company (XFP),,,,,437687291,,1/19/18,1/18/38,,,USA,,,1001011129,ShareThis > Finance > Credit & Lending > Debt Management,,0.95,100,0,,0.08,0.07,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,The Dispatch Printing Company (XFP),,,,,478615977,,4/3/18,1/18/38,,,USA,,,1001326789,ShareThis > Seasonal > Summer > Sports Enthusiasts,,0.95,124,0,,0.09,0.08,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976650,,11/1/16,1/18/38,,,USA,,,1001013849,ShareThis > Home & Garden > Swimming Pools & Spas,,0.95,98,0,,0.09,0.08,0.01,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Forum Communications Company -DFP/DSM,,,,,439923360,,4/19/18,1/18/38,,,USA,,,1001013479,ShareThis > Health > Alternative & Natural Medicine > Cleansing & Detoxification,,0.95,126,0,,0.1,0.09,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437685020,,11/1/16,1/18/38,,,USA,,,1001012249,ShareThis > Arts & Entertainment > Movies > Romance Films,,0.95,101,0,,0.1,0.09,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Gannett,,,,,436977061,,4/26/18,1/18/38,,,USA,,,1001009719,ShareThis > Real Estate > Apartments & Residential Rentals,,0.95,136,0,,0.1,0.09,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687873,,11/1/16,1/18/38,,,USA,,,1001013679,ShareThis > Hobbies & Leisure > Outdoors > Fishing,,0.95,112,0,,0.11,0.09,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Digital First Media,,,,,437685950,,1/30/17,1/18/38,,,USA,,,1001012349,ShareThis > Arts & Entertainment > Performing Arts > Dance,,0.95,151,0,,0.11,0.09,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439920879,,11/1/16,1/18/38,,,USA,,,1001012209,ShareThis > Arts & Entertainment > Humor > Spoofs & Satire,,0.95,121,0,,0.11,0.09,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437686757,,11/1/16,1/18/38,,,USA,,,1001011529,ShareThis > Business & Industrial > Agriculture & Forestry,,0.95,111,0,,0.11,0.09,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437686886,,11/1/16,1/18/38,,,USA,,,1001011499,ShareThis > Business & Industrial > Business Operations > Human Resources,,0.95,116,0,,0.11,0.09,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923975,,11/1/16,1/18/38,,,USA,,,1001009329,ShareThis > Sports > Individual Sports > Cycling,,0.95,114,0,,0.11,0.09,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437685962,,11/1/16,1/18/38,,,USA,,,1001012329,ShareThis > Arts & Entertainment > Performing Arts,,0.95,123,0,,0.12,0.1,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923300,,11/1/16,1/18/38,,,USA,,,1001010799,ShareThis > Games > Roleplaying Games,,0.95,130,0,,0.12,0.1,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Glassdoor Inc,,,,,455327377,,11/17/17,1/18/38,,,USA,,,1001266929,ShareThis > Business and Industrial > Business Operations,,0.95,168,0,,0.13,0.11,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Forum Communications Company -DFP/DSM,,,,,439922967,,2/5/18,1/18/38,,,USA,,,1001013149,ShareThis > Finance > Financial Planning & Management > Retirement & Pension,,0.95,170,0,,0.13,0.11,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,upgrade_30127,,,,,436975759,,4/24/18,1/18/38,,,USA,,,1001012819,ShareThis > Business & Industrial > Energy & Utilities,,0.95,167,0,,0.13,0.11,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Government Executive,,,,,436976842,,4/11/18,1/18/38,,,USA,,,1001010079,ShareThis > Law & Government > Public Safety > Security Products & Services,,0.95,175,0,,0.13,0.11,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Digital First Media,,,,,439921584,,1/30/17,1/18/38,,,USA,,,1001011909,ShareThis > Arts & Entertainment > Performing Arts > Circus,,0.95,190,0,,0.14,0.12,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Government Executive,,,,,436976839,,4/11/18,1/18/38,,,USA,,,1001010089,ShareThis > Law & Government > Public Safety > Emergency Services,,0.95,187,0,,0.14,0.12,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437683463,,11/1/16,1/18/38,,,USA,,,1001012179,ShareThis > Arts & Entertainment > Events & Listings > Live Sporting Events,,0.95,156,0,,0.15,0.13,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923918,,11/1/16,1/18/38,,,USA,,,1001009549,ShareThis > Shopping > Antiques & Collectibles,,0.95,157,0,,0.15,0.13,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,This Old House,,,,,437687042,,4/6/18,1/18/38,,,USA,,,1001012899,ShareThis > Business & Industrial > Transportation & Logistics > Moving & Relocation,,0.95,211,0,,0.16,0.14,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,upgrade_30127,,,,,436975999,,5/7/18,1/18/38,,,USA,,,1001011239,ShareThis > Computers & Electronics > Networking > Vpn & Remote Access,,0.95,212,0,,0.16,0.14,0.02,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,DoubleClick for Publishers customer 77879190,,,,,437688389,,4/19/18,1/18/38,,,USA,,,1001015019,ShareThis > Sports > Team Sports > Cricket,,0.66,238,0,,0.17,0.14,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437688353,,11/1/16,1/18/38,,,USA,,,1001014899,ShareThis > Sports > Combat Sports > Wrestling,,0.95,179,0,,0.17,0.14,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436977118,,11/1/16,1/18/38,,,USA,,,1001014889,ShareThis > Sports > Combat Sports > Boxing,,0.95,182,0,,0.17,0.14,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975552,,11/1/16,1/18/38,,,USA,,,1001012609,ShareThis > Beauty & Fitness > Face & Body Care > Perfumes & Fragrances,,0.95,177,0,,0.17,0.14,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976266,,11/1/16,1/18/38,,,USA,,,1001010959,ShareThis > Food & Drink > Food > Candy & Sweets,,0.95,175,0,,0.17,0.14,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436977172,,11/1/16,1/18/38,,,USA,,,1001009149,ShareThis > Travel > Specialty Travel > Sightseeing Tours,,0.95,174,0,,0.17,0.14,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922814,,11/1/16,1/18/38,,,USA,,,1001013029,ShareThis > Computers & Electronics > Programming > Java (programming Language),,0.95,204,0,,0.19,0.16,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Digital First Media,,,,,437686220,,3/29/18,1/18/38,,,USA,,,1001012409,ShareThis > Arts & Entertainment > Visual Art & Design > Painting,,0.95,244,1,,0.19,0.16,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436973914,,11/1/16,1/18/38,,,USA,,,1001012019,ShareThis > Arts & Entertainment > Movies > Family Films,,0.95,199,0,,0.19,0.16,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976425,,11/1/16,1/18/38,,,USA,,,1001010879,ShareThis > Food & Drink > Restaurants > Fine Dining,,0.95,195,0,,0.19,0.16,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Forum Communications Company -DFP/DSM,,,,,437687693,,4/19/18,1/18/38,,,USA,,,1001013469,ShareThis > Health > Alternative & Natural Medicine,,0.95,266,0,,0.2,0.17,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922301,,11/1/16,1/18/38,,,USA,,,1001012639,ShareThis > Beauty & Fitness > Fitness > Fitness Instruction & Personal Training,,0.95,215,0,,0.2,0.17,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437688350,,11/1/16,1/18/38,,,USA,,,1001009359,ShareThis > Sports > Combat Sports > Martial Arts,,0.95,210,0,,0.2,0.17,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,458066645,,2/19/17,1/18/38,,,USA,,,1001290609,ShareThis > Reference > Libraries & Museums,,0.95,216,0,,0.21,0.18,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,upgrade_30711,,,,,439923768,,4/25/18,1/18/38,,,USA,,,1001014319,ShareThis > People & Society > Ethnic & Identity Groups > Latinos & Latin-Americans,,0.95,276,1,,0.21,0.18,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976803,,11/1/16,1/18/38,,,USA,,,1001014149,ShareThis > Law & Government > Military > Marines,,0.95,222,0,,0.21,0.18,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922121,,11/1/16,1/18/38,,,USA,,,1001012479,ShareThis > Autos & Vehicles > Vehicle Brands > Chevrolet,,0.95,233,0,,0.22,0.19,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975828,,11/1/16,1/18/38,,,USA,,,1001011379,ShareThis > Business & Industrial > Small Business > Mlm & Business Opportunities,,0.95,239,0,,0.23,0.2,0.03,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436976521,,11/1/16,1/18/38,,,USA,,,1001013489,ShareThis > Health > Health Conditions > Allergies,,0.95,249,0,,0.24,0.2,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437685797,,11/1/16,1/18/38,,,USA,,,1001012279,ShareThis > Arts & Entertainment > Music & Audio > Jazz & Blues,,0.95,267,0,,0.25,0.21,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,460669377,,2/19/17,1/18/38,,,USA,,,1001290259,ShareThis > Business & Industrial > Business Operations,,0.95,275,0,,0.26,0.22,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,CBC New Media Group LLC (aka WRAL) - DFP,,,,,436977124,,10/25/17,1/18/38,,,USA,,,1001014929,ShareThis > Sports > Individual Sports > Golf,,0.95,347,0,,0.26,0.22,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437688044,,11/1/16,1/18/38,,,USA,,,1001013949,ShareThis > Jobs & Education > Education > Alumni & Reunions,,0.95,278,0,,0.26,0.22,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922454,,11/1/16,1/18/38,,,USA,,,1001012789,ShareThis > Business & Industrial > Chemicals Industry > Cleaning Agents,,0.95,276,0,,0.26,0.22,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436975126,,11/1/16,1/18/38,,,USA,,,1001012389,ShareThis > Arts & Entertainment > Visual Art & Design > Architecture,,0.95,272,0,,0.26,0.22,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923042,,11/1/16,1/18/38,,,USA,,,1001011039,ShareThis > Food & Drink > Beverages > Bottled Water,,0.95,271,0,,0.26,0.22,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Glassdoor Inc,,,,,457948501,,2/13/18,1/18/38,,,USA,,,1001290619,ShareThis > Science > Engineering & Technology > Robotics,,0.95,359,1,,0.27,0.23,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439922001,,11/1/16,1/18/38,,,USA,,,1001011819,ShareThis > Autos & Vehicles > Boats & Watercraft,,0.95,282,0,,0.27,0.23,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,437687684,,11/1/16,1/18/38,,,USA,,,1001010779,ShareThis > Health > Alternative & Natural Medicine > Acupuncture & Chinese Medicine,,0.95,285,0,,0.27,0.23,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,436977130,,11/1/16,1/18/38,,,USA,,,1001009259,ShareThis > Sports > Team Sports,,0.95,285,0,,0.27,0.23,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,Google DDP Reseller System Account,,,,,439923864,,11/1/16,1/18/38,,,USA,,,1001014629,ShareThis > Reference > Technical Reference,,0.95,298,0,,0.28,0.24,0.04,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,394608,Doubleclick,,newbiz_30552@google.com,,,,,439924029,,5/30/18,1/18/38,,,USA,,,1001009159,ShareThis > Travel > Specialty Travel > Adventure Travel,,0.71,377,1,,0.28,0.24,0.04,,,SHARETHIS,,,,,,30-JUN-18
